,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
39,0.32758326530456544,0.005841557192099233,0.014667892456054687,0.0005133960352821521,2,30,200,"{'max_depth': 2, 'max_features': 30, 'n_estimators': 200}",0.6770833333333334,0.631578947368421,0.7894736842105263,0.7157894736842105,0.6842105263157895,0.6996271929824561,0.052364251648651494,352
40,0.8077274799346924,0.00666241658696236,0.031523847579956056,0.0012799370138289676,2,30,500,"{'max_depth': 2, 'max_features': 30, 'n_estimators': 500}",0.6979166666666666,0.6842105263157895,0.7789473684210526,0.7157894736842105,0.7052631578947368,0.7164254385964912,0.03290704448116044,324
41,1.9190449237823486,0.34721721960953106,0.07238183021545411,0.014785501864916652,2,30,1000,"{'max_depth': 2, 'max_features': 30, 'n_estimators': 1000}",0.6979166666666666,0.6842105263157895,0.7789473684210526,0.7052631578947368,0.7157894736842105,0.7164254385964912,0.03290704448116044,324
42,0.023027467727661132,0.0007235885710277742,0.00463104248046875,0.00028081737392989155,2,50,10,"{'max_depth': 2, 'max_features': 50, 'n_estimators': 10}",0.6875,0.6947368421052632,0.7789473684210526,0.6421052631578947,0.6842105263157895,0.6975,0.044691153139912024,354
43,0.03989119529724121,0.002055474070462913,0.004953432083129883,5.855346731708449e-05,2,50,20,"{'max_depth': 2, 'max_features': 50, 'n_estimators': 20}",0.6666666666666666,0.6947368421052632,0.8,0.6526315789473685,0.6526315789473685,0.6933333333333334,0.055505178760098785,360
44,0.09048900604248047,0.002958956334004618,0.007800054550170898,0.001678478740790526,2,50,50,"{'max_depth': 2, 'max_features': 50, 'n_estimators': 50}",0.6770833333333334,0.7052631578947368,0.8105263157894737,0.6842105263157895,0.6842105263157895,0.7122587719298246,0.05003232642290776,337
45,0.17458462715148926,0.003741210004337515,0.00934009552001953,0.00011342986844368003,2,50,100,"{'max_depth': 2, 'max_features': 50, 'n_estimators': 100}",0.7083333333333334,0.6842105263157895,0.8210526315789474,0.6736842105263158,0.6736842105263158,0.7121929824561403,0.0558823567527802,339
46,0.3407912731170654,0.008259555058184358,0.015300273895263672,0.001043096024545323,2,50,200,"{'max_depth': 2, 'max_features': 50, 'n_estimators': 200}",0.6979166666666666,0.6947368421052632,0.8210526315789474,0.6947368421052632,0.6736842105263158,0.7164254385964912,0.05302268790282845,324
47,0.9187453746795654,0.16956435852952625,0.03476109504699707,0.00652380169290959,2,50,500,"{'max_depth': 2, 'max_features': 50, 'n_estimators': 500}",0.7083333333333334,0.7052631578947368,0.8105263157894737,0.6842105263157895,0.6736842105263158,0.7164035087719298,0.04880504996853825,327
48,1.9239610195159913,0.3982280682042418,0.06212339401245117,0.011649342391951619,2,50,1000,"{'max_depth': 2, 'max_features': 50, 'n_estimators': 1000}",0.6979166666666666,0.7157894736842105,0.8,0.6736842105263158,0.6631578947368421,0.7101096491228069,0.048564357765578825,345
49,0.02019672393798828,0.0005821757648718334,0.00470280647277832,0.00030588971759871363,3,5,10,"{'max_depth': 3, 'max_features': 5, 'n_estimators': 10}",0.6458333333333334,0.631578947368421,0.8,0.6947368421052632,0.6842105263157895,0.6912719298245613,0.059180369188276426,362
50,0.037755393981933595,0.0033655902567238053,0.005067873001098633,0.00019238942859635592,3,5,20,"{'max_depth': 3, 'max_features': 5, 'n_estimators': 20}",0.6666666666666666,0.6421052631578947,0.7157894736842105,0.7157894736842105,0.7052631578947368,0.6891228070175439,0.029656907521565534,368
51,0.08401765823364257,0.004968029226363475,0.00749821662902832,0.0017284490985063977,3,5,50,"{'max_depth': 3, 'max_features': 5, 'n_estimators': 50}",0.6770833333333334,0.6526315789473685,0.7684210526315789,0.6947368421052632,0.6842105263157895,0.6954166666666667,0.039044474526803076,359
52,0.15796256065368652,0.001303410774095495,0.00950469970703125,0.0007333953387215845,3,5,100,"{'max_depth': 3, 'max_features': 5, 'n_estimators': 100}",0.65625,0.6631578947368421,0.7894736842105263,0.6947368421052632,0.6736842105263158,0.6954605263157895,0.04877321167695767,357
53,0.3146655082702637,0.005883323999206291,0.017142438888549806,0.0036290380313986374,3,5,200,"{'max_depth': 3, 'max_features': 5, 'n_estimators': 200}",0.6666666666666666,0.6526315789473685,0.7578947368421053,0.6842105263157895,0.7157894736842105,0.6954385964912281,0.03768623601992296,358
54,1.0877713680267334,0.1923305236206283,0.041523170471191403,0.009467759276852143,3,5,500,"{'max_depth': 3, 'max_features': 5, 'n_estimators': 500}",0.6354166666666666,0.6421052631578947,0.7578947368421053,0.6947368421052632,0.7157894736842105,0.6891885964912281,0.045972130978625673,366
55,1.5308015823364258,0.01683735222293134,0.0632319450378418,0.004337941508558326,3,5,1000,"{'max_depth': 3, 'max_features': 5, 'n_estimators': 1000}",0.6458333333333334,0.6421052631578947,0.7684210526315789,0.6842105263157895,0.7157894736842105,0.6912719298245613,0.04708500332063179,362
56,0.021728897094726564,0.0024125343800970984,0.004477977752685547,0.000168856985754066,3,10,10,"{'max_depth': 3, 'max_features': 10, 'n_estimators': 10}",0.6145833333333334,0.6421052631578947,0.7368421052631579,0.7368421052631579,0.6947368421052632,0.6850219298245614,0.049534789469679555,370
57,0.03793349266052246,0.002432248481504807,0.0057353973388671875,0.0011492678895637218,3,10,20,"{'max_depth': 3, 'max_features': 10, 'n_estimators': 20}",0.625,0.6842105263157895,0.7684210526315789,0.7368421052631579,0.7052631578947368,0.7039473684210527,0.04870909747968358,349
58,0.09869961738586426,0.019156963153356972,0.008362483978271485,0.002076567531866845,3,10,50,"{'max_depth': 3, 'max_features': 10, 'n_estimators': 50}",0.625,0.6631578947368421,0.7894736842105263,0.7263157894736842,0.7263157894736842,0.7060526315789474,0.056902988836300655,346
59,0.26623849868774413,0.0058835568185273785,0.015069961547851562,0.0007319755889530669,3,10,100,"{'max_depth': 3, 'max_features': 10, 'n_estimators': 100}",0.6875,0.6842105263157895,0.7789473684210526,0.7263157894736842,0.6947368421052632,0.7143421052631578,0.03558085482273995,335
60,0.5121429920196533,0.006159081359722563,0.024248170852661132,0.0011709881403996333,3,10,200,"{'max_depth': 3, 'max_features': 10, 'n_estimators': 200}",0.6979166666666666,0.6842105263157895,0.7789473684210526,0.7368421052631579,0.7052631578947368,0.7206359649122807,0.03388852622807226,320
61,1.038491153717041,0.3041143011802826,0.03930168151855469,0.010131588469053661,3,10,500,"{'max_depth': 3, 'max_features': 10, 'n_estimators': 500}",0.6666666666666666,0.7052631578947368,0.7789473684210526,0.7263157894736842,0.7263157894736842,0.720701754385965,0.03636956777501738,318
62,2.116540622711182,0.4840603383277935,0.08953685760498047,0.021918383489834155,3,10,1000,"{'max_depth': 3, 'max_features': 10, 'n_estimators': 1000}",0.65625,0.7157894736842105,0.7789473684210526,0.7578947368421053,0.7368421052631579,0.7291447368421053,0.04209066358729494,304
63,0.035773849487304686,0.0036861543876999686,0.008065223693847656,0.000889223161798041,3,15,10,"{'max_depth': 3, 'max_features': 15, 'n_estimators': 10}",0.6145833333333334,0.6631578947368421,0.7473684210526316,0.6631578947368421,0.6947368421052632,0.6766008771929825,0.04369110158428724,374
64,0.061360931396484374,0.0023443383871635253,0.008471822738647461,0.0006571739994137423,3,15,20,"{'max_depth': 3, 'max_features': 15, 'n_estimators': 20}",0.6354166666666666,0.7157894736842105,0.7473684210526316,0.7157894736842105,0.7789473684210526,0.7186622807017544,0.047759130208927886,321
65,0.13816337585449218,0.002986963252247585,0.010506582260131837,9.275670453585215e-05,3,15,50,"{'max_depth': 3, 'max_features': 15, 'n_estimators': 50}",0.6666666666666666,0.7157894736842105,0.7789473684210526,0.7157894736842105,0.7894736842105263,0.7333333333333332,0.04537046982524805,297
66,0.16875,0.004881999223284619,0.009881591796875,0.00048133045782515173,3,15,100,"{'max_depth': 3, 'max_features': 15, 'n_estimators': 100}",0.6458333333333334,0.6947368421052632,0.7789473684210526,0.7368421052631579,0.7368421052631579,0.718640350877193,0.04510384379569214,322
67,0.3251371383666992,0.0060123094328585905,0.01614995002746582,0.0010078288472751074,3,15,200,"{'max_depth': 3, 'max_features': 15, 'n_estimators': 200}",0.6458333333333334,0.6947368421052632,0.7789473684210526,0.7263157894736842,0.7263157894736842,0.7144298245614035,0.04367689997308471,330
68,0.7894569396972656,0.006277546090478415,0.03221473693847656,0.0021459118773119895,3,15,500,"{'max_depth': 3, 'max_features': 15, 'n_estimators': 500}",0.6770833333333334,0.6947368421052632,0.7789473684210526,0.7368421052631579,0.7263157894736842,0.7227850877192983,0.03532597290014741,315
69,1.909732723236084,0.4196911306104176,0.06310577392578125,0.011953385307052486,3,15,1000,"{'max_depth': 3, 'max_features': 15, 'n_estimators': 1000}",0.65625,0.7157894736842105,0.8,0.7368421052631579,0.7263157894736842,0.7270394736842106,0.04595120409624473,309
70,0.022319650650024413,0.0007925800230169774,0.004447555541992188,4.8469177777919284e-05,3,20,10,"{'max_depth': 3, 'max_features': 20, 'n_estimators': 10}",0.6354166666666666,0.7578947368421053,0.7157894736842105,0.7263157894736842,0.7368421052631579,0.714451754385965,0.04189918960879565,329
71,0.03884854316711426,0.002625055531401795,0.0050602912902832035,7.208519401926367e-05,3,20,20,"{'max_depth': 3, 'max_features': 20, 'n_estimators': 20}",0.65625,0.7473684210526316,0.7684210526315789,0.6947368421052632,0.7052631578947368,0.7144078947368422,0.03964021888068462,331
